,Unnamed: 0,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes,Metadata,Text_Length
8759,539,16311564.0,all about you Peach-Coloured Floral Organza Saree,3999.0,Peach,all about you,http://assets.myntassets.com/assets/images/16311564/2021/12/16/3cc4cd54-669d-4c0a-9fef-cb43c10224651639648590547-all-about-you-Peach-Coloured-Floral-Organza-Saree-8551639648-1.jpg,10.0,3.7,<b> Design Details </b> <ul> <li> Peach-coloured saree </li> <li> Floral embroidered saree with embroidered border </li> </ul> <br> The saree comes with an unstitched blouse piece<br><br>The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece <br> Width: 1.06 metres (approx.)Saree fabric: Organza<br>Blouse fabric:Art Silk<br>Dry Clean,"{'Blouse': 'Blouse Piece', 'Blouse Fabric': 'Art Silk', 'Border': 'Embroidered', 'Care for me': '', 'Multipack Set': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Saree Fabric': 'Organza', 'Sustainable': 'Regular', 'Trends': 'NA', 'Type': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'Bride & Wedding Squad'}","{'name': 'all about you Peach-Coloured Floral Organza Saree', 'color': 'Peach', 'brand': 'all about you'}",71
8070,640,12442270.0,INDYA Blue Striped Embroidered Kurta,1800.0,Blue,INDYA,http://assets.myntassets.com/assets/images/productimage/2020/9/10/b478612e-d289-4d3e-9f0c-7cf40d311d431599687909662-1.jpg,8.0,3.125,"Blue and White striped Tunic, has a mandarin collar, short sleeves, and button closureMaterial: Cotton<br>  Hand WashThe model (height 5'8'') is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Button', 'Fabric': 'Cotton', 'Main Trend': 'New Basics', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Striped', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Wash Care': 'Hand Wash'}","{'name': 'INDYA Blue Striped Embroidered Kurta', 'color': 'Blue', 'brand': 'INDYA'}",26
12566,736,11089788.0,Bhama Couture Women Navy Blue Washed Denim Jacket,2999.0,Navy Blue,Bhama Couture,http://assets.myntassets.com/assets/images/11089788/2019/12/11/4d2d13b3-9c09-4a79-8966-f3eab23482d71576050549179-Bhama-Couture-Blue-Denim-Jacket-with-Embroidered-Lace-Detail-1.jpg,1238.0,4.277059773828756,"Navy Blue washed denim jacket, has a spread collar, 2 pockets, button closure, long sleeves, straight hem, and unlinedMaterial: Cotton<br> Hand WashThe model (height 5'8"") is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Button', 'Collar': 'Spread Collar', 'Fabric': 'Cotton', 'Features': 'NA', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Unlined', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Washed', 'Sleeve Length': 'Long Sleeves', 'Sport': 'NA', 'Surface Styling': 'Embroidered', 'Technology': 'NA', 'Type': 'Denim Jacket', 'Wash Care': 'Hand Wash'}","{'name': 'Bhama Couture Women Navy Blue Washed Denim Jacket', 'color': 'Navy Blue', 'brand': 'Bhama Couture'}",30
13775,435,13113998.0,Latin Quarters Women Beige Self-Design Sweater,1799.0,Beige,Latin Quarters,http://assets.myntassets.com/assets/images/productimage/2020/11/28/772b94f4-bd0b-45b9-96b4-161721b4811a1606557437282-1.jpg,,,"<p>Beige self-design sweater, has a round neck, long sleeves, and ribbed hem</p><p>The model (height 5'8'') is wearing a size S</p><p>Acrylic<br>Machine-wash</p>","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Closure': 'NA', 'Fabric': 'Acrylic', 'Hemline': 'Ribbed', 'Knit or Woven': 'Knitted', 'Length': 'Regular', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Geometric', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Pullover', 'Wash Care': 'Machine Wash'}","{'name': 'Latin Quarters Women Beige Self-Design Sweater', 'color': 'Beige', 'brand': 'Latin Quarters'}",20
5841,891,1973711.0,Sera Women Rust Orange Wide Leg Solid Palazzos,1699.0,Rust,Sera,http://assets.myntassets.com/assets/images/1973711/2017/10/18/11508311558979-Sera-Women-Maroon-Wide-Leg-Solid-Palazzos-7361508311558714-1.jpg,,,"A pair of rust orange solid woven wide leg mid-rise palazzos, opaque, has two pockets, a zip fly with a button closure, and a partially elasticated waistbandMid-rise<br>The model (height 5'8"") is wearing a size 28100% polyester<br>Hand-wash cold","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Button', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Fit': 'Wide Leg', 'Length': 'Regular', 'Number of Pockets': '2', 'Occasion': 'Western', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Transparency': 'Opaque', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven'}","{'name': 'Sera Women Rust Orange Wide Leg Solid Palazzos', 'color': 'Rust', 'brand': 'Sera'}",37
13534,194,12353014.0,Puma Women Pink Back Printed Train Zip Crew Sweatshirt,4499.0,Pink,Puma,http://assets.myntassets.com/assets/images/12353014/2020/9/22/8744c384-6ac1-4377-9262-a05c5d2743fc1600775653502-Puma-Women-Sweatshirts-5511600775651409-1.jpg,11.0,4.181818181818182,"<b>PRODUCT DETAILS</b><ul><li>Pink back printed Train Zip Crew sweatshirt</li><li>has a round neck</li><li>straight hem</li></ul>The model (height 5'8"") is wearing a size SMaterial: 100% Polyester<br>Machine Wash","{'Body Shape ID': '443,424,324', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Closure': 'NA', 'Fabric': 'Polyester', 'Hemline': 'Straight', 'Hood': 'NA', 'Length': 'Regular', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Outdoor', 'Pattern': 'Printed', 'Pocket': 'Kangaroo Pocket', 'Print or Pattern Type': 'Graphic', 'Sleeve Length': 'Long Sleeves', 'Sport': 'Running', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Pullover', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}","{'name': 'Puma Women Pink Back Printed Train Zip Crew Sweatshirt', 'color': 'Pink', 'brand': 'Puma'}",23
6406,466,13339506.0,The Roadster Lifestyle Co Blue Pure Cotton Solid Belted Wide Leg Jumpsuit,2599.0,Blue,Roadster,http://assets.myntassets.com/assets/images/13339506/2021/10/11/75d10af7-d268-4f2b-8663-b902fa3378131633953981758-Roadster-Women-Jumpsuit-7281633953980683-1.jpg,26.0,3.923076923076923,"Blue solid belted wide leg jumpsuit, has shoulder straps, 2 pockets, concealed zip closure<br>The model (height 5'8) is wearing a size S100% cotton<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Cotton', 'Main Trend': 'NA', 'Neck': 'Shoulder Straps', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}","{'name': 'The Roadster Lifestyle Co Blue Pure Cotton Solid Belted Wide Leg Jumpsuit', 'color': 'Blue', 'brand': 'Roadster'}",24
1492,502,18282078.0,Friskers Maroon Rib Crop Tank Top,789.0,Maroon,Friskers,http://assets.myntassets.com/assets/images/18282078/2022/5/16/1eb33418-5c25-419a-aa56-cf6e6a061fa11652684330150FriskersMaroonTankTop1.jpg,15.0,4.8,"<ul> <li> Maroon regular tank top </li> <li> Solid </li> <li> Scoop neck,  sleeveless,  no sleeves </li> <li> Knitted cotton </li> </ul>Cotton Rib<br>Machine WashThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Scoop Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tank', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}","{'name': 'Friskers Maroon Rib Crop Tank Top', 'color': 'Maroon', 'brand': 'Friskers'}",34
1786,796,14935868.0,Roadster Women Mauve Ribbed Top,1499.0,Mauve,Roadster,http://assets.myntassets.com/assets/images/14935868/2022/2/14/65adb627-b5c9-4d99-8165-03ff404841e41644830257411-Roadster-Maroon-Studded-Top-5471644830256326-1.jpg,38.0,4.447368421052632,"<ul><li>Mauve regular top</li><li>Solid</li><li>V-neck, long, regular sleeves</li><li>Knitted</li><li>Button closure</li></ul>The model (height 5'8) is wearing a size S65% Polyester, 33% Viscose, 2% Lycra<br>Machine wash","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': '', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'V-Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}","{'name': 'Roadster Women Mauve Ribbed Top', 'color': 'Mauve', 'brand': 'Roadster'}",21
609,609,19134328.0,INDYA Women Green & Golden Embroidered One Shoulder Belted Maxi Kurta,3500.0,Green,INDYA,http://assets.myntassets.com/assets/images/19134328/2022/7/16/0b6b5f7e-70f5-4081-82e6-f942afc4f6f41657971648571INDYAWomenGreenGoldenEmbroideredOneShoulderBeltedMaxiKurta1.jpg,,,"<p>Colour: Green &amp; golden<br>Embroidered<br>one shoulder<br>sleeveless<br>Anarkali shape with angrakha style<br>Gotta patti belt<br>Maxi length with flared hem<br>Knitted and woven regular georgette</p><p>Regular Fit<br>The model (height 5'8) is wearing a size XS</p><p>100% Polyester, Hand wash</p>","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Earthy', 'Design Styling': 'Pleated', 'Fabric': 'Georgette', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Flared', 'Length': 'Ankle Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequins', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Solid', 'Shape': 'Anarkali', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted and Woven', 'Wedding': 'NA'}","{'name': 'INDYA Women Green & Golden Embroidered One Shoulder Belted Maxi Kurta', 'color': 'Green', 'brand': 'INDYA'}",31
4469,509,11316674.0,Dollar Missy Women Pack of 2 Trousers Smart Straight Fit Solid Regular Trousers,1558.0,Pink,Dollar Missy,http://assets.myntassets.com/assets/images/productimage/2020/1/12/20bebe6c-b7ed-4cb0-ae17-bc4b25acc6411578778836711-1.jpg,22.0,4.227272727272728,"Pack of 2 Trousers in Pink and Cream-coloured solid mid-rise trousers and slip-on closureSmart Straight Fit<br>The model (height 5'8"") is wearing a size 28Material: Cotton<br> Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'Smart', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Wrinkle Free', 'Fit': 'Straight Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}","{'name': 'Dollar Missy Women Pack of 2 Trousers Smart Straight Fit Solid Regular Trousers', 'color': 'Pink', 'brand': 'Dollar Missy'}",27
5130,180,18841582.0,Styli Women Black Solid A-Line Skirt,2149.0,Black,Styli,http://assets.myntassets.com/assets/images/18841582/2022/6/23/b8e2e847-f9bb-4921-a0e2-b73f17c459c51655981192116StyliWomenBlackSolidA-LineSkirt1.jpg,,,"<p>Black solid A-line skirt,  has a waistband with back zip closure, and a flared hem</p><p>90%Polyester<br>10%Elastane<br>Machine-Wash</p><p>The model (height 5'8'') is wearing a size 26</p>","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Knitted', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Formal', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}","{'name': 'Styli Women Black Solid A-Line Skirt', 'color': 'Black', 'brand': 'Styli'}",24
327,327,18782340.0,max Women Brown Kurta,599.0,Brown,max,http://assets.myntassets.com/assets/images/18782340/2022/6/20/1e3907a8-a181-47d2-bdf0-096c0f153c951655705106181maxWomenBrownKurta1.jpg,8.0,4.375,"<ul> <li> Colour: brown </li> <li> Striped solid </li> <li> Shirt collar </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with high slit style </li> <li> Zari detail </li> <li> Ankle length with curved hem </li> <li> Knitted and woven regular cotton </li> </ul><br> The model (height 5'8) is wearing a size S<p>COTTON</p>","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': '', 'Colour Family': 'Earthy', 'Design Styling': 'High Slit', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Curved', 'Length': 'Ankle Length', 'Main Trend': 'NA', 'Neck': 'Shirt Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Zari', 'Pattern': 'Solid', 'Print or Pattern Type': 'Striped', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Front Slit', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted and Woven', 'Wedding': 'NA'}","{'name': 'max Women Brown Kurta', 'color': 'Brown', 'brand': 'max'}",55
10717,867,19029806.0,Readiprint Fashions Green & Peach-Coloured Embroidered Sequinned Semi-Stitched Lehenga Set,12150.0,Green,Readiprint Fashions,http://assets.myntassets.com/assets/images/19029806/2022/7/15/a48810e4-e120-4f8e-9ab9-e1e20c07db181657886443016-Readiprint-Fashions-Women-Lehenga-Choli-8081657886442270-1.jpg,,,"Green and peach-coloured embroidered lehenga choli with dupatta, sequinned<br>Green and peach-coloured embroidered unstitched blouse<br>Green and peach-coloured printed semi-stitched lehenga, has drawstring closure, flared hem<br>Green and peach-coloured printed dupatta, taping borderCholi at Bust: Customizable upto 40&nbsp;inches<br>Lehenga waist: Customizable upto 40 inches&nbsp;<br>Lehenga Length: 1.12m&nbsp;<br>Lehenga Flare: 4 m&nbsp;<br>Dupatta Length: 2.55 m&nbsp;<br>Dupatta Width: 1.05 mLehenga fabric: Organza Silk<br>Blouse fabric: Organza Silk<br>Lehenga lining fabric: Poly Crepe<br>Dupatta fabric: Organza Silk<br>Care: Dry Wash","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Organza', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Printed', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Organza', 'Dupatta Pattern': 'Printed', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Organza', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'Round Neck', 'Ornamentation': 'Sequinned', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embroidered', 'Wedding': 'Bride & Wedding Squad'}","{'name': 'Readiprint Fashions Green & Peach-Coloured Embroidered Sequinned Semi-Stitched Lehenga Set', 'color': 'Green', 'brand': 'Readiprint Fashions'}",66
10799,949,18095208.0,Warthy Ent Green & Red Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6849.0,Green,Warthy Ent,http://assets.myntassets.com/assets/images/18095208/2022/4/29/d48c1e57-cec6-49e5-a91a-62a1d3e155a41651244971254WarthyEntWomenGreenLehengaCholi1.jpg,,,"Green and red woven design lehenga choli with dupatta,  zari <br> Green and red woven design unstitched blouse,  has a v-neck,  three-quarter sleeves,  green and red woven design semi-stitched lehenga, has drawstring closure, flared hem <br> Green and red woven design dupatta,  tassels borderSilk blend<br>Dry Clean<p>Bust Size:44 inches, Chest Size:44 inches,Choli Length:31 inches,Lehenga Length:42 inches, waist size:44 inches,</p>","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Silk Blend', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Woven Design', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Art Silk', 'Dupatta Pattern': 'Woven Design', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Silk Blend', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'V-Neck', 'Ornamentation': 'Zari', 'Regions': 'All', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Style Tip': '', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Woven Design', 'Wedding': 'Bride & Wedding Squad', 'Where-to-wear': ''}","{'name': 'Warthy Ent Green & Red Semi-Stitched Lehenga & Unstitched Blouse With Dupatta', 'color': 'Green', 'brand': 'Warthy Ent'}",63
9744,534,17272274.0,mf Navy Blue & Pink Art Silk Unstitched Dress Material,2999.0,Navy Blue,mf,http://assets.myntassets.com/assets/images/17272274/2022/2/24/24ebf037-9305-4f50-9ab9-183413a02de11645705066144mfWomenNavyBlueDressMaterial1.jpg,,,"Navy blue and pink woven design unstitched dress material <br> Navy blue and pink woven design kurta fabric <br> Navy blue and pink solid bottom fabric <br> Navy blue and pink woven design dupatta, has solid border <br> Disclaimer: Images are for referral purposes only. The actual product is unstitchedTop Fabric : Jacquard Bottom Fabric : Cotton Dupatta Fabric: Banarasi Silk<br>First Wash Dry Clean There After Hand WashTop Fabric Length : 2.2 meters<br>Bottom Fabric Length : 2.5 meters<br>Dupatta Length : 2.2 meters<br>Dupatta Width : 24 Inch","{'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Dupatta Border': 'Solid', 'Dupatta Fabric': 'Art Silk', 'Dupatta Pattern': 'Woven Design', 'Kurta Fabric': 'Art Silk', 'Kurta Pattern': 'Woven Design', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Print or Pattern Type': 'Ethnic Motifs', 'Set Content': 'Kurta Fabric Bottom Fabric and Dupatta', 'Stitch': 'Unstitched', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Wedding': 'Bride & Wedding Squad'}","{'name': 'mf Navy Blue & Pink Art Silk Unstitched Dress Material', 'color': 'Navy Blue', 'brand': 'mf'}",86
5211,261,15150438.0,Studio Shringaar Golden Skirt with Zari Border,1499.0,Gold,Studio Shringaar,http://assets.myntassets.com/assets/images/15150438/2021/9/14/9d058b7b-0fdd-413f-a322-f0499b85911f1631597206046-Studio-Shringaar-Golden-Skirt-with-Zari-Border-1311631597205-1.jpg,12.0,4.416666666666667,"Golden skirt with Zari Border, has slip-on closure, flared hem100% Polyester<br>Dry Clean OnlyThe model (height 5'8"") is wearing a free size","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'studio shringaar', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'Has a lining', 'Main Trend': 'Ethnic Print', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'Ethnic Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}","{'name': 'Studio Shringaar Golden Skirt with Zari Border', 'color': 'Gold', 'brand': 'Studio Shringaar'}",21
